index,artist,company,length,part,song,video,views,year,album_art_url,album_title,album_year,artist_image_url,genre1,genre2
6,Ol' Dirty Bastard,SK8MAFIA,31 minutes,Friends #2,Dog Shit,SK8MAFIA - Best Of 2008,35463,2008,,In Loving Memory Of Russell Jones,2004,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/5CE6/7D7C/8DE7/BBB1_medium_front.jpg?cid=339224396,,
7,Brotha Lynch Hung,SK8MAFIA,31 minutes,"Tyler Surrey, Marshall Heath, Wes Kremer",Siccmade,SK8MAFIA - Best Of 2008,35463,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7D1E/5931/69B3/26DF_medium_front.jpg?cid=1676511240,Season Of Da Siccness: The Resurrection,1995,,Urban,Western Hip-Hop/Rap
8,Four Tops,SK8MAFIA,31 minutes,Kellen James #1,7 Rooms Of Gloom,SK8MAFIA - Best Of 2008,35463,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3F24/B19D/ED70/5A76_medium_front.jpg?cid=1676511240,Standing In The Shadows Of Love & Other Hits (Digitally Remastered),2009,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/8AB2/4F74/F1F4/637F_medium_front.jpg?cid=1676511240,Urban,Classic R&B/Soul
9,Nick Lamm,SK8MAFIA,31 minutes,Credits,CBT (instrumental),SK8MAFIA - Best Of 2008,35463,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7476/0101/774E/6F4A_medium_front.jpg?cid=1676511240,Doctor Velvet,2003,,Traditional,Electric Blues
0,Omon Ra II,Birdhouse Skateboards,13 minutes,Intro,Jimmy Melvin,Birdhouse - Tour Du Monde,21291,2011,,Saxophone,2002,,Jazz,Bebop & Modern Jazz
1,Ariel Pink's Haunted Graffiti,Birdhouse Skateboards,13 minutes,Berlin #1,Bright Lit Blue Skies,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/5C60/7AFD/77EF/615B_medium_front.jpg?cid=339224396,Before Today [Bonus Tracks],2010,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/97F1/61AB/9BE4/C84A_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
2,Blackbird Blackbird,Birdhouse Skateboards,13 minutes,Berlin #2,Pure,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1139/AFF1/E799/F8EC_medium_front.jpg?cid=339224396,Summer Heart,2010,,Alternative & Punk,Indie Rock
3,Rene Carol,Birdhouse Skateboards,13 minutes,Berlin #3,Maria Aus Bahia,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/CD0E/C06C/4981/30B8_medium_front.jpg?cid=339224396,"Rote Rosen, rote Lippen, roter Wein",2004,,Pop,European Pop
4,Flight,Birdhouse Skateboards,13 minutes,Frankfurt & Zurich,Turns To Blood,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3312/8C9D/0075/3F39_medium_front.jpg?cid=1676511240,The Lead Riders,2011,,Rock,Mainstream Rock
5,John Maus,Birdhouse Skateboards,13 minutes,Zurich #2 & Rome,Do Your Best,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E722/84C3/45A3/CF2D_medium_front.jpg?cid=1676511240,Love Is Real,2007,,Alternative & Punk,Indie Rock
6,Joy Division,Birdhouse Skateboards,13 minutes,Rome #2 & Marseille & Barcelona,Failures,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/93C7/AAB3/2173/C20E_medium_front.jpg?cid=1676511240,Substance,1988,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/AF8B/017B/F81D/7BDC_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
7,Memory Cassette,Birdhouse Skateboards,13 minutes,Credits,Asleep At a Party,Birdhouse - Tour Du Monde,21291,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1960/B8C4/00D0/CD10_medium_front.jpg?cid=1676511240,Animal,2010,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/A181/0A35/DAD1/3F86_medium_front.jpg?cid=1676511240,Pop,Western Pop
0,Jr. Walker & the allstars,Square Films,49 minutes,intro,Shotgun,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3638/E990/4D99/29D4_medium_front.jpg?cid=1676511240,Soul Decade: The Sixties [Disc 2],1990,,Urban,Contemporary R&B/Soul
1,Alan Vega,Square Films,49 minutes,les français #1,Jukebox Babe,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3B10/2A87/B6B9/3074_small_front.jpg?cid=1676511240,Jukebox Babe - Collision Drive,1980,,Alternative & Punk,New Wave Rock
2,The CMA,Square Films,49 minutes,William Phan & Baptiste Myzor,The Immigrant,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7B5E/7C31/EACE/EFE1_medium_front.jpg?cid=1676511240,All Over,2004,,Urban,Western Hip-Hop/Rap
3,Niko Malinowsky,Square Films,49 minutes,the english mates,Tortue Genial,No Place Like Home...,14881,2005,,Les Musiques De Skateurs,2005,,Other,Data & Other
4,Jelly Roll Morton,Square Films,49 minutes,Thibaud at Henning's #1,Boogie Woogie Rag,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/394E/86E5/95D0/EF3B_medium_front.jpg?cid=339224396,The Complete Library Of Congress Recordings,1938,,Jazz,Early Jazz
5,Cassandra Wilson,Square Films,49 minutes,Thibaud at Henning's #2,Hot Tamales,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/D75F/FB82/C836/A788_medium_front.jpg?cid=339224396,Belly Of The Sun,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/2615/56DC/A993/A115_medium_front.jpg?cid=339224396,Jazz,Jazz Vocals
6,Niko Malinowsky,Square Films,49 minutes,Thibaud at Henning's #3,I Love To Chill,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DF47/650C/16D5/CFC7_medium_front.jpg?cid=1676511240,"Café Del Mar, Vol. 13 [Disc 1]",2006,,Electronica,"Downtempo, Lounge & Ambient"
7,Saint Säens,Square Films,49 minutes,Alexis Jauzion #1,El Carneval De Los Animals,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F32E/9FA4/3002/E7FE_medium_front.jpg?cid=339224396,"Saint-Saëns: Symphony #3, Carnival Of The Animals",1993,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/222C/94EE/89B6/C969_medium_front.jpg?cid=339224396,Classical,Romantic Era
8,Dorothy Morrison,Square Films,49 minutes,Alexis Jauzion #2,Rain,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2AEA/DA59/7DFE/1414_medium_front.jpg?cid=339224396,Undiscovered,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/D31B/797C/C185/C167_medium_front.jpg?cid=339224396,Rock,Adult Alternative Rock
9,Pimp Lotion,Square Films,49 minutes,Nordmennene,track 3,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D2B/0291/89D3/8EEC_medium_front.jpg?cid=1676511240,Certified,2009,,Urban,Western Hip-Hop/Rap
10,Tchaikovsky,Square Films,49 minutes,friends,Russian Dance,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C1EF/6787/7699/6DE1_medium_front.jpg?cid=1676511240,チャイコフスキー3大バレエ名曲集3 Great Ballet Music,,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/47A1/036B/F435/B644_medium_front.jpg?cid=1676511240,Classical,Romantic Era
11,Blueprint,Square Films,49 minutes,D'Schwyzer #1,Where's your gilrfriend at?,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1227/A21D/A970/6C04_medium_front.jpg?cid=1676511240,1988,2005,,Urban,Western Hip-Hop/Rap
12,Niko Malinowsky,Square Films,49 minutes,D'Schwyzer #2,Printemps dance,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DA32/1738/86C8/7B2F_medium_front.jpg?cid=1676511240,"Stravinsky: Petrushka, Le Sacre Du Printemps",1960,,Classical,Modern Era
13,Madzim & Sec. Undo,Square Films,49 minutes,bat's board,piste 10,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BDF2/2A95/B4C1/05AD_medium_front.jpg?cid=1676511240,Rock In Rio,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/2E2C/EDD1/2D14/0070_medium_front.jpg?cid=1676511240,Rock,Metal
14,MIA.,Square Films,49 minutes,die deutschen,Kreisel,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/87B3/F7D7/EF89/2A9D_medium_front.jpg?cid=1676511240,Hieb Und Stichfest,2002,,Pop,European Pop
15,Malted milk,Square Films,49 minutes,Thibaud Fradin,I wanna get funky,No Place Like Home...,14881,2005,,Special Guests Karl Davis,2005,,Urban,Classic R&B/Soul
16,Perez Prado and his Orchestra,Square Films,49 minutes,Alexis at Dany's,Mambo Jambo,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/D2C0/4CB2/CC6D/644A_medium_front.jpg?cid=1676511240,Double Contendo - Perez Prado,2008,,Other,Latin Traditional
17,Mango Gadzi,Square Films,49 minutes,los espanoles,opa opa,No Place Like Home...,14881,2005,,Mango Gadzi,2003,,Pop,Western Pop
18,Vertige Quartet,Square Films,49 minutes,Henning Braaten,C.O.Y.L.,No Place Like Home...,14881,2005,,Promo E.P.,,,Rock,Mainstream Rock
19,Mango Gadzi,Square Films,49 minutes,outro,Le Train de 7h40,No Place Like Home...,14881,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/00D3/1764/D9E9/5C0E_medium_front.jpg?cid=1676511240,Lai Valima,2008,,Pop,Western Pop
0,Okay,,28 minutes,Intro,Truce,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/B00B/C562/6D8E/D7DC_medium_front.jpg?cid=339224396,Huggable Dust,2008,,Alternative & Punk,Alternative Folk
1,Three Dog Night,,28 minutes,Jake Durham,Mama Told Me (Not To Come),Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A20A/7720/CAA9/3B93_medium_front.jpg?cid=1676511240,The Best Of Three Dog Night,1982,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/DB0B/6A18/3E90/862D_medium_front.jpg?cid=1676511240,Rock,70's Rock
2,Ratatat,,28 minutes,Brad Dillon & Alex Conn,Germany To Germany,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7994/64E8/288E/3E4B_medium_front.jpg?cid=1676511240,Ratatat,2004,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B1E0/719B/6F6C/B699_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
3,Destroyer,,28 minutes,Garage Montage,Priest's Knees,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3AE9/E371/FE3B/4612_medium_front.jpg?cid=1676511240,Destroyer's Rubies,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/95D8/1643/0EEC/30AF_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
4,Chuck Berry,,28 minutes,Friends,Jack Rabbit Slim's Twist Contest,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/EB83/498A/F83A/8609_medium_front.jpg?cid=1676511240,Pulp Fiction,2003,,Rock,50's Rock
5,Jens Lekman,,28 minutes,Zach Moore,A Postcard To Nina,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/06A0/65CC/F80C/AFB0_medium_front.jpg?cid=1676511240,Night Falls Over Kortedala,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/1838/A36B/30BC/73B1_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
6,Jens Lekman,,28 minutes,Connor Nelson & Josh Manoles,Higher Power,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/41D9/B257/F75E/3449_medium_front.jpg?cid=1676511240,When I Said I Wanted To Be Your Dog,2004,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/1838/A36B/30BC/73B1_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
7,Georges Brassens,,28 minutes,Credits,Les Copains d'Abord,Untitled Document,14442,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/56BD/0FB1/C707/250A_medium_front.jpg?cid=1676511240,Les Copains D'abord,1989,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/5BFB/CF35/AE72/297F_medium_front.jpg?cid=1676511240,Pop,European Pop
0,Three 6 Mafia,Shake Junt,32 minutes,"Ryan ""Beagle"" Ewing",Wolf Wolf,Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DB6E/B2EB/32E5/D895_medium_front.jpg?cid=1676511240,Da Unbreakables,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/9659/CC1C/9DDF/9D22_medium_front.jpg?cid=1676511240,Urban,Western Hip-Hop/Rap
1,2Pac,Shake Junt,32 minutes,Andrew Reynolds & Erik Ellington,2 of Amerikaz Most Wanted (feat. Snoop Dogg),Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/365C/C121/C4D7/D6A3_medium_front.jpg?cid=1676511240,All Eyez On Me [Disc 1],1996,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7B09/9F90/2F4F/240E_medium_front.jpg?cid=1676511240,Urban,Western Hip-Hop/Rap
2,Chamillionaire,Shake Junt,32 minutes,Erik Hamamoto,The Sound of Revenge,Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/9708/9B3E/251F/7279_medium_front.jpg?cid=1676511240,Sound Of Revenge,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7DF7/69B0/2BA0/F78A_medium_front.jpg?cid=1676511240,Urban,Western Hip-Hop/Rap
3,Three Six Mafia,Shake Junt,32 minutes,Intermission #1,Like A Pimp,Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7F01/BFE0/775E/84D8_medium_front.jpg?cid=1676511240,Da Unbreakables (Explicit Version),2013,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/9659/CC1C/9DDF/9D22_medium_front.jpg?cid=1676511240,Urban,Western Hip-Hop/Rap
4,DJ Paul,Shake Junt,32 minutes,Intermission #2,Still Gettin' My Dick Sucked,Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C7E1/DE9B/F7ED/E824_medium_front.jpg?cid=1676511240,Pray for Forgiveness,2011,,Urban,Western Hip-Hop/Rap
5,Dr. Dre & Snoop Dogg,Shake Junt,32 minutes,Homies,Nothin' But a G Thang,Shake Junt - Chopped and Screwed!,42326,2008,,Dre & Snoop 1,,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/021E/A0D6/7E96/A78F_medium_front.jpg?cid=1676511240,Urban,Western Hip-Hop/Rap
6,Slayer,Shake Junt,32 minutes,Jon Colbert,Bloodline,Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4A0D/3B49/318E/B3B0_medium_front.jpg?cid=1676511240,God Hates Us All,2001,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/FC72/0AAA/EB7E/FE57_medium_front.jpg?cid=1676511240,Rock,Metal
7,Diana Ross,Shake Junt,32 minutes,Credits,I Wouldn't Change a Thing,Shake Junt - Chopped and Screwed!,42326,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4059/5F9C/F71C/5A2D_medium_front.jpg?cid=1676511240,An Evening With Diana Ross [Live],1976,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/4448/C536/5AC1/BFAC_medium_front.jpg?cid=1676511240,Urban,Contemporary R&B/Soul
0,Incredible Bongo Band,Puzzle Video,19 minutes,intro,Apache,Puzzle Video - May/June 2008,10765,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1B14/A4D3/B944/3884_medium_front.jpg?cid=339224396,Bongo Rock,2007,,Urban,Classic R&B/Soul
1,Nortec Collective,Puzzle Video,19 minutes,"Thomas Nielsen, Michael Nielsen, Soren Nielsen",The Clap,Puzzle Video - May/June 2008,10765,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C553/C9ED/F631/FE29_medium_front.jpg?cid=1676511240,Tijuana Sound Machine,2008,,Electronica,Electronica Fusion
2,Incredible Bongo Band,Puzzle Video,19 minutes,Element Europe,Raunchy '73,Puzzle Video - May/June 2008,10765,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1B14/A4D3/B944/3884_medium_front.jpg?cid=1676511240,Bongo Rock,2007,,Urban,Classic R&B/Soul
3,The Blood Arm,Puzzle Video,19 minutes,Alessandro Magnani,PS I Love You But I Don't Miss You,Puzzle Video - May/June 2008,10765,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/756A/A02B/9E7D/DCDB_medium_front.jpg?cid=1676511240,Lie Lover Lie,2006,,Alternative & Punk,Garage Rock Revival
4,Syd Matters,Puzzle Video,19 minutes,Florentin Marfaing (2001),My Lover's On The Pier,Puzzle Video - May/June 2008,10765,2008,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BCF8/E3E4/2A33/BD42_medium_front.jpg?cid=1676511240,Ghost Days (Nouvelle Edition),2008,,Alternative & Punk,Alternative
0,Los Campesinos,,41 minutes,Intro,You! Me! Dancing!,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3C31/80E9/A700/DCAF_medium_front.jpg?cid=1676511240,"Hold On Now, Youngster",2008,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B806/D085/BFF8/BA06_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
1,Motorhead,,41 minutes,Justin Figueroa,Emergency,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6C74/274A/9854/D832_medium_front.jpg?cid=1676511240,Ace Of Spades,1980,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/6F11/5BFC/DA2A/1E6D_medium_front.jpg?cid=1676511240,Rock,Metal
2,Rusted Root,,41 minutes,Damian Loud,Send Me On My Way,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DD22/B8DE/DA67/7750_medium_front.jpg?cid=1676511240,When I Woke,1994,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/E2DF/93F8/B5E8/D2B2_medium_front.jpg?cid=1676511240,Rock,Adult Alternative Rock
3,Belle & Sebastian,,41 minutes,Spencer Pollock & Joey Dolin,The Blues Are Still Blue,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A3FA/C04A/A18B/5AA8_medium_front.jpg?cid=1676511240,The Life Pursuit,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/D17C/D173/D6BC/A46F_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
4,Black Mountain,,41 minutes,Montage,No Satisfaction,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/CBBF/5B92/8C23/0BB2_medium_front.jpg?cid=1676511240,Black Mountain,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/AA68/EA18/290C/EA4C_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
5,Steve Miller Band,,41 minutes,David Loy,Jungle Love,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/497A/AF3B/04A7/8366_medium_front.jpg?cid=1676511240,Book Of Dreams,1977,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/23F3/4F9C/45ED/6B7C_medium_front.jpg?cid=1676511240,Rock,70's Rock
6,Blitzen Trapper,,41 minutes,Collin Provost,Wild Mountain Nation,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/FE57/1CD1/B7D5/BD6F_medium_front.jpg?cid=1676511240,Wild Mountain Nation,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/2067/E3B5/CCF0/6B3B_medium_front.jpg?cid=1676511240,Alternative & Punk,Indie Rock
7,Grass Roots,,41 minutes,Shaun Stulz & Jon Dickson,Let's Live For Today,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2363/1FC8/ED51/E6B4_medium_front.jpg?cid=1676511240,Live At Last,2000,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/680E/1D46/2D3E/BBC5_medium_front.jpg?cid=1676511240,Rock,60's Rock
8,Grass Roots,,41 minutes,Chris Gregson,Baby Hold On,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1D04/35FC/C116/24CD_medium_front.jpg?cid=1676511240,All Time Greatest Hits,1996,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/680E/1D46/2D3E/BBC5_medium_front.jpg?cid=1676511240,Rock,60's Rock
9,Marvin Gaye & Tammi Terrell,,41 minutes,John Demar #1,Ain't No Mountain High Enough,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/5602/0189/6EBB/B7AE_medium_front.jpg?cid=1676511240,United,1967,,Urban,Classic R&B/Soul
10,Ben E. King,,41 minutes,John Demar #2,Stand By Me,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A02E/F058/BBB1/D298_medium_front.jpg?cid=1676511240,Don't Play That Song!,1962,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/AD66/D80B/01B1/6480_medium_front.jpg?cid=1676511240,Urban,Classic R&B/Soul
11,Rod Stewart,,41 minutes,Outro,Maggie May,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/006F/B4BB/3F2C/45F7_medium_front.jpg?cid=1676511240,Unplugged... And Seated [Live],1993,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F64D/98D7/6293/672C_medium_front.jpg?cid=1676511240,Rock,70's Rock
12,El Perro Del Mar,,41 minutes,Trailer,Dog,Thanks For Nothing,12831,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2B22/DF1F/9912/CB51_medium_front.jpg?cid=1676511240,El Perro Del Mar,2006,,Alternative & Punk,Indie Rock
0,Notorious B.I.G.,Phokus Productions,13 minutes,Intro,Kick In The Door,Autopilot,14856,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3BC6/BD9B/E2C2/7900_medium_front.jpg?cid=1676511240,Life After Death [Disc 1],1997,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/FCED/CC3D/B089/848C_medium_front.jpg?cid=1676511240,Urban,Western Hip-Hop/Rap
0,Mum,Alien Workshop,4 minutes,DVD Menu,We Have A Map Of The Piano,Alien Workshop - Kalis In Mono,29633,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/79A1/22B2/4694/8A84_medium_front.jpg?cid=339224396,Finally We Are No One,2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/57A9/4525/9C6D/963F_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
1,Godspeed You! Black Emperor,Alien Workshop,4 minutes,Josh Kalis Intro,Motherfucker=Redeemer (Part One),Alien Workshop - Kalis In Mono,29633,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7EC8/33C0/1A39/69DF_medium_front.jpg?cid=339224396,Yanqui U.X.O.,,,Alternative & Punk,Indie Rock
2,The Rolling Stones,Alien Workshop,4 minutes,Josh Kalis,Can't You Hear Me Knocking,Alien Workshop - Kalis In Mono,29633,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/66D6/3A36/69AF/17D8_medium_front.jpg?cid=339224396,Sticky Fingers,1971,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/19A1/8D40/3608/A34C_medium_front.jpg?cid=339224396,Rock,Mainstream Rock
0,Gary Portnoy (Cheers theme),Pharmacy Skateshop,42 minutes,Intro #1,Where Everybody Knows Your Name,Pharmacy - Chilly,27684,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E61A/349A/FE44/3A01_medium_front.jpg?cid=1676511240,Keeper,2004,,Soundtrack,Original Film/TV Music
1,Manfred Mann,Pharmacy Skateshop,42 minutes,Intro #2,Blinded by the Light,Pharmacy - Chilly,27684,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E254/97A0/2B0F/3651_medium_front.jpg?cid=1676511240,The Complete Greatest Hits Of Manfred Mann: 1963-2003 [Disc 2],2003,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/68BD/CC1E/BC25/44D1_medium_front.jpg?cid=1676511240,Rock,60's Rock
2,Buddy Holly,Pharmacy Skateshop,42 minutes,The Deal Intro,Everyday,Pharmacy - Chilly,27684,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/EC81/FEEE/27F7/00CE_medium_front.jpg?cid=1676511240,Greatest Hits,1995,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/3F4B/41B3/C850/72A4_medium_front.jpg?cid=1676511240,Rock,50's Rock
3,Donna Summer,Pharmacy Skateshop,42 minutes,The Deal,Hot stuff,Pharmacy - Chilly,27684,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6F8D/B473/7D9A/F1BF_medium_front.jpg?cid=339224396,VH-1 Presents: Live & More Encore!,1999,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7AD8/F59A/C423/1BD2_medium_front.jpg?cid=339224396,Electronica,Disco
